,Age,Workclass,fnlwgt,Education,Education.Num,Marital.Status,Occupation,Race,Sex,Capital.Gain,Hours.per.week,Country,Salary
2376,18,Private,198996,Some-college,10,Never-married,Other-service,White,Male,0,15,US,<=50K
2377,35,Other,198996,Bachelors,13,Never-married,Prof-specialty,White,Male,0,50,US,<=50K
2378,42,Private,364782,<=12th,5,Married,Exec-managerial,White,Male,0,40,US,<=50K
2379,34,Private,198996,Some-college,10,Married,Protective-serv,White,Male,0,40,US,<=50K
2380,18,Private,364782,Some-college,10,Never-married,Other-service,White,Female,0,45,US,<=50K
2381,33,Private,364782,Bachelors,13,Never-married,Handlers-cleaners,White,Female,0,40,US,<=50K
2382,28,Government,364782,Bachelors,13,Never-married,Other-service,White,Female,0,40,US,<=50K
2383,18,Private,364782,Some-college,10,Never-married,Other-service,White,Female,0,25,US,<=50K
2384,26,Other,364782,HS-grad,9,Never-married,Craft-repair,White,Male,0,40,US,<=50K
2385,48,Private,198996,Some-college,10,Married,Machine-op-inspct,White,Male,0,40,US,>50K
2386,21,Private,198996,Assoc-acdm,12,Never-married,Sales,White,Male,0,40,US,<=50K
2387,33,Other,364782,HS-grad,9,Married,?,White,Female,0,40,US,<=50K
2388,43,Other,198996,HS-grad,9,Married,Exec-managerial,White,Female,0,45,US,<=50K
2389,44,Other,364782,<=12th,7,Separated,Farming-fishing,White,Male,0,45,US,<=50K
2390,49,Private,364782,Some-college,10,Never-married,Other-service,White,Male,0,40,Non-US,<=50K
2391,50,Government,198996,<=12th,6,Married,Craft-repair,White,Male,0,40,US,>50K
2392,54,Other,198996,Doctorate,16,Married,Prof-specialty,White,Male,0,50,US,>50K
2393,17,Private,364782,HS-grad,9,Never-married,Adm-clerical,White,Female,0,40,US,>50K
2394,18,Private,364782,<=12th,7,Never-married,Other-service,White,Female,0,30,US,<=50K
2395,39,Private,198996,Some-college,10,Married,Sales,White,Male,0,40,US,<=50K
2396,24,Private,198996,<=12th,3,Never-married,Other-service,White,Female,0,25,Non-US,<=50K
2397,38,Private,198996,Bachelors,13,Never-married,Prof-specialty,Black,Male,0,40,US,<=50K
2398,45,Government,364782,Bachelors,13,Divorced,Prof-specialty,White,Female,0,40,US,<=50K
2399,33,Other,198996,<=12th,6,Married,Sales,White,Male,0,40,Non-US,<=50K
2400,38,Private,364782,Some-college,10,Never-married,Adm-clerical,White,Female,0,30,US,<=50K
2401,45,Private,364782,<=12th,3,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
2402,39,Private,364782,HS-grad,9,Divorced,Tech-support,White,Female,0,40,US,<=50K
2403,39,Private,364782,HS-grad,9,Divorced,Sales,White,Female,0,40,US,<=50K
2404,46,Private,198996,Doctorate,16,Never-married,Prof-specialty,White,Female,0,40,US,>50K
2405,20,Private,198996,Bachelors,13,Married,Handlers-cleaners,Other,Male,0,40,US,>50K
2406,43,Other,198996,HS-grad,9,Married,Farming-fishing,White,Male,0,40,US,<=50K
2407,27,Private,364782,HS-grad,9,Divorced,Tech-support,White,Male,0,40,US,<=50K
2408,17,Private,364782,HS-grad,9,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
2409,44,Private,198996,Some-college,10,Married,Sales,White,Male,0,50,US,>50K
2410,18,Other,364782,Some-college,10,Married,Exec-managerial,White,Male,0,40,US,<=50K
2411,26,Government,364782,Bachelors,13,Never-married,Prof-specialty,White,Female,0,40,US,<=50K
2412,20,Private,198996,<=12th,6,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
2413,17,Private,364782,Bachelors,13,Never-married,Sales,White,Male,0,40,US,<=50K
2414,25,Government,364782,Some-college,10,Married,Exec-managerial,White,Female,0,40,US,<=50K
2415,43,Private,364782,Some-college,10,Widowed,Sales,White,Female,0,45,US,<=50K
2416,52,Private,364782,Some-college,10,Married,Tech-support,White,Female,0,40,US,<=50K
2417,42,Government,364782,<=12th,8,Never-married,Handlers-cleaners,White,Male,0,40,Non-US,<=50K
2418,51,Private,364782,Some-college,10,Never-married,Other-service,White,Male,0,30,US,<=50K
2419,39,Private,364782,Some-college,10,Divorced,Adm-clerical,White,Female,0,30,US,<=50K
2420,50,Private,198996,HS-grad,9,Separated,Craft-repair,White,Male,0,40,US,>50K
2421,23,Other,364782,HS-grad,9,Never-married,Sales,White,Female,0,40,US,<=50K
2422,46,Other,364782,Some-college,10,Married,Exec-managerial,White,Female,0,40,US,>50K
2423,51,Private,364782,Assoc-voc,11,Married,Prof-specialty,White,Male,0,40,US,>50K
2424,32,Private,198996,Some-college,10,Married,Craft-repair,White,Male,0,40,US,<=50K
2425,18,Private,364782,Some-college,10,Never-married,Machine-op-inspct,White,Female,0,40,US,<=50K
2426,26,Private,364782,Bachelors,13,Never-married,Other-service,White,Male,0,40,US,<=50K
2427,23,Other,198996,Some-college,10,Married,?,White,Male,0,40,US,<=50K
2428,37,Private,364782,Bachelors,13,Divorced,Adm-clerical,Black,Female,0,35,US,>50K
2429,36,Other,364782,HS-grad,9,Divorced,Protective-serv,White,Male,0,40,US,<=50K
2430,42,Government,198996,Some-college,10,Married,Exec-managerial,White,Male,0,45,US,>50K
2431,40,Private,364782,Bachelors,13,Never-married,Exec-managerial,Black,Female,0,40,US,<=50K
2432,26,Private,198996,HS-grad,9,Married,Handlers-cleaners,White,Male,0,20,US,<=50K
2433,25,Private,364782,HS-grad,9,Never-married,Other-service,White,Male,0,20,US,<=50K
2434,47,Private,364782,Some-college,10,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
2435,22,Private,198996,Assoc-voc,11,Married,Farming-fishing,White,Male,0,40,US,<=50K
2436,28,Private,198996,<=12th,7,Never-married,Machine-op-inspct,White,Male,0,40,US,<=50K
2437,23,Private,364782,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
2438,26,Private,198996,HS-grad,9,Never-married,Craft-repair,White,Male,0,50,US,<=50K
2439,18,Private,364782,HS-grad,9,Never-married,Machine-op-inspct,White,Female,0,40,US,<=50K
2440,35,Private,198996,Doctorate,16,Married,Prof-specialty,White,Male,0,40,US,>50K
2441,35,Private,198996,Bachelors,13,Married,Prof-specialty,White,Male,0,40,US,>50K
2442,36,Government,198996,Some-college,10,Married,Craft-repair,White,Male,0,40,US,<=50K
2443,40,Private,364782,Some-college,10,Married,Adm-clerical,White,Male,0,50,Non-US,<=50K
2444,25,Other,198996,Doctorate,16,Married,Prof-specialty,White,Male,0,50,US,>50K
2445,42,Private,198996,Bachelors,13,Married,Prof-specialty,White,Male,0,40,US,>50K
2446,42,Government,198996,Bachelors,3,Married,Craft-repair,White,Male,0,40,US,<=50K
2447,36,Other,198996,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
2448,24,Private,364782,HS-grad,9,Married,Other-service,White,Male,0,40,US,<=50K
2449,22,Private,198996,Some-college,10,Never-married,Sales,White,Male,0,20,Non-US,<=50K
2450,33,Other,198996,Some-college,10,Married,Sales,White,Female,0,20,US,<=50K
2451,17,Other,198996,Masters,14,Married,Exec-managerial,White,Male,0,45,US,<=50K
2452,27,Private,364782,<=12th,2,Never-married,Other-service,White,Female,0,25,Non-US,<=50K
2453,38,Private,198996,HS-grad,9,Married,Craft-repair,Asian-Pac-Islander,Male,0,40,US,>50K
2454,42,Private,364782,HS-grad,9,Never-married,Machine-op-inspct,White,Female,0,40,US,<=50K
2455,25,Government,364782,HS-grad,9,Married,Protective-serv,White,Male,0,40,US,<=50K
2456,42,Government,198996,Bachelors,13,Divorced,Prof-specialty,White,Female,0,50,Non-US,>50K
2457,55,Private,364782,HS-grad,9,Never-married,Adm-clerical,Black,Female,0,35,US,<=50K
2458,24,Private,364782,HS-grad,9,Never-married,Other-service,White,Female,0,40,US,<=50K
2459,34,Private,364782,Some-college,10,Never-married,Adm-clerical,White,Female,0,30,US,<=50K
2460,18,Private,364782,<=12th,7,Never-married,Sales,White,Female,0,40,US,<=50K
2461,18,Private,364782,Some-college,10,Divorced,Handlers-cleaners,White,Female,0,40,US,<=50K
2462,51,Private,198996,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,20,US,<=50K
2463,27,Private,364782,Assoc-voc,11,Divorced,Protective-serv,White,Female,0,40,US,<=50K
2464,38,Private,198996,HS-grad,9,Never-married,Transport-moving,White,Male,0,40,US,<=50K
2465,49,Private,198996,Some-college,10,Never-married,Sales,White,Female,0,40,Non-US,<=50K
2466,37,Private,364782,Bachelors,13,Married,Sales,White,Male,0,40,US,>50K
2467,18,Private,364782,Some-college,10,Never-married,Exec-managerial,White,Female,0,40,US,<=50K
2468,26,Private,364782,Some-college,10,Never-married,Prof-specialty,White,Female,0,40,US,<=50K
2469,25,Government,198996,Masters,14,Never-married,Prof-specialty,White,Male,0,40,US,>50K
2470,27,Other,364782,Bachelors,13,Never-married,Exec-managerial,White,Male,0,40,US,<=50K
2471,51,Other,364782,Assoc-voc,11,Married,Exec-managerial,White,Female,0,45,US,<=50K
2472,30,Other,198996,Masters,14,Divorced,Sales,White,Male,0,20,US,<=50K
2473,25,Other,198996,Bachelors,13,Never-married,?,White,Female,0,40,Non-US,<=50K
2474,33,Private,364782,Some-college,10,Never-married,Other-service,White,Female,0,40,US,<=50K
2475,25,Other,293690,Assoc-voc,11,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
2476,38,Private,198996,Bachelors,13,Married,Handlers-cleaners,White,Male,0,40,US,<=50K
2477,44,Private,364782,<=12th,7,Separated,Other-service,Black,Female,0,20,US,<=50K
2478,25,Other,198996,Bachelors,13,Married,Sales,White,Male,0,45,US,<=50K
2479,44,Private,364782,<=12th,7,Married,Other-service,White,Male,0,40,US,<=50K
2480,18,Private,364782,<=12th,7,Never-married,Farming-fishing,White,Male,0,20,US,<=50K
2481,18,Other,364782,Some-college,10,Divorced,?,White,Female,0,30,US,<=50K
2482,62,Other,198996,<=12th,4,Never-married,Farming-fishing,White,Male,0,40,US,<=50K
2483,18,Other,364782,Some-college,10,Never-married,Sales,White,Male,0,25,US,<=50K
2484,18,Private,364782,Some-college,10,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
2485,42,Other,364782,HS-grad,9,Divorced,Craft-repair,White,Male,0,40,US,>50K
2486,29,Private,364782,Some-college,10,Divorced,Exec-managerial,White,Female,0,20,US,<=50K
2487,31,Private,364782,Bachelors,13,Never-married,Handlers-cleaners,White,Male,0,45,US,<=50K
2488,27,Other,198996,Some-college,10,Married,Sales,White,Female,0,40,US,>50K
2489,34,Private,198996,<=12th,6,Married,Craft-repair,White,Male,0,40,US,<=50K
2490,25,Government,198996,Masters,14,Married,Exec-managerial,White,Male,0,50,US,>50K
2491,35,Government,364782,Masters,14,Married,Exec-managerial,White,Male,0,50,US,>50K
2492,18,Private,364782,HS-grad,9,Never-married,Other-service,Black,Female,0,30,US,<=50K
2493,41,Other,198996,Some-college,10,Married,Sales,White,Female,0,40,US,>50K
2494,29,Other,364782,HS-grad,9,Never-married,Sales,White,Male,0,40,US,<=50K
2495,42,Private,364782,Bachelors,13,Married,Exec-managerial,White,Male,0,60,US,>50K
2496,35,Private,198996,Bachelors,13,Married,Prof-specialty,White,Male,0,45,US,>50K
2497,37,Private,364782,HS-grad,9,Divorced,Exec-managerial,White,Male,0,40,US,>50K
2498,22,Other,198996,Assoc-acdm,12,Married,Transport-moving,White,Male,0,40,US,<=50K
2499,47,Private,198996,Bachelors,13,Married,Craft-repair,White,Male,0,50,US,>50K
2500,42,Other,198996,<=12th,4,Married,?,White,Male,0,40,US,<=50K
2501,25,Private,364782,Some-college,10,Never-married,Sales,White,Female,0,45,US,<=50K
2502,33,Private,198996,Assoc-voc,11,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
2503,38,Private,364782,Assoc-acdm,12,Divorced,Sales,White,Female,0,40,US,<=50K
2504,23,Other,198996,Some-college,10,Never-married,Prof-specialty,White,Female,0,40,US,<=50K
2505,25,Private,293690,Some-college,10,Divorced,Prof-specialty,White,Female,0,20,US,<=50K
2506,44,Private,293690,<=12th,7,Never-married,Farming-fishing,White,Female,0,30,US,<=50K
2507,55,Other,198996,Bachelors,13,Divorced,Prof-specialty,White,Male,0,40,US,<=50K
2508,51,Other,364782,Some-college,10,Never-married,Farming-fishing,White,Female,0,40,US,<=50K
2509,26,Private,198996,Bachelors,13,Never-married,Prof-specialty,White,Female,0,40,US,<=50K
2510,47,Other,198996,Some-college,10,Married,Sales,White,Male,0,35,US,<=50K
2511,42,Private,364782,Assoc-acdm,12,Divorced,Prof-specialty,White,Female,0,60,US,<=50K
2512,22,Other,364782,Some-college,10,Never-married,?,White,Female,0,40,US,<=50K
2513,33,Private,364782,Assoc-voc,11,Married,Protective-serv,White,Male,0,40,US,<=50K
2514,28,Private,198996,HS-grad,9,Never-married,Handlers-cleaners,Other,Male,0,20,Non-US,<=50K
2515,22,Other,364782,HS-grad,9,Divorced,Craft-repair,White,Male,0,40,US,<=50K
2516,36,Private,198996,HS-grad,9,Married,Transport-moving,Black,Female,0,40,US,<=50K
2517,26,Private,198996,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
2518,18,Private,364782,Some-college,10,Never-married,Other-service,White,Female,0,30,US,<=50K
2519,34,Private,198996,Some-college,10,Married,Sales,White,Male,0,40,US,<=50K
2520,46,Private,364782,HS-grad,9,Divorced,Adm-clerical,Black,Male,0,40,US,<=50K
2521,47,Private,198996,<=12th,5,Never-married,Farming-fishing,White,Male,0,30,US,<=50K
2522,28,Private,364782,HS-grad,9,Married,Adm-clerical,White,Female,0,40,US,<=50K
2523,27,Private,364782,Some-college,10,Never-married,Machine-op-inspct,White,Male,0,40,US,<=50K
2524,39,Private,364782,Assoc-voc,11,Married,Exec-managerial,White,Male,0,40,US,>50K
2525,47,Other,198996,Masters,14,Married,Prof-specialty,White,Female,0,40,US,<=50K
2526,18,Private,364782,Some-college,10,Never-married,Sales,White,Female,0,25,US,<=50K
2527,48,Private,198996,Assoc-voc,11,Married,Prof-specialty,White,Female,0,40,US,>50K
2528,22,Other,364782,Some-college,10,Never-married,Protective-serv,White,Female,0,40,US,<=50K
2529,23,Private,198996,HS-grad,9,Married,Machine-op-inspct,Black,Male,0,40,US,<=50K
2530,42,Private,364782,Prof-school,15,Married,Prof-specialty,White,Female,0,40,US,>50K
2531,44,Private,198996,<=12th,2,Married,Handlers-cleaners,White,Male,0,40,US,<=50K
2532,30,Private,364782,HS-grad,9,Divorced,Adm-clerical,White,Male,0,40,US,<=50K
2533,48,Private,198996,Doctorate,16,Married,Prof-specialty,White,Female,0,50,US,>50K
2534,36,Private,198996,Prof-school,15,Never-married,Prof-specialty,White,Male,0,40,US,<=50K
2535,34,Private,364782,HS-grad,9,Never-married,Adm-clerical,Black,Female,0,35,US,<=50K
2536,18,Government,364782,Assoc-acdm,12,Never-married,Prof-specialty,White,Female,0,40,US,<=50K
2537,27,Private,364782,Bachelors,13,Never-married,Sales,White,Male,0,40,US,<=50K
2538,20,Other,198996,Some-college,10,Married,Craft-repair,White,Male,0,40,US,<=50K
2539,35,Private,198996,Masters,14,Married,Prof-specialty,Black,Female,0,40,US,>50K
2540,26,Private,364782,Some-college,10,Never-married,Machine-op-inspct,Asian-Pac-Islander,Female,0,40,Non-US,<=50K
2541,28,Private,198996,Bachelors,13,Married,Sales,Asian-Pac-Islander,Male,0,20,Non-US,<=50K
2542,26,Government,364782,HS-grad,9,Separated,Adm-clerical,Black,Female,0,35,US,<=50K
2543,19,Other,364782,<=12th,8,Divorced,?,White,Female,0,30,US,<=50K
2544,32,Other,198996,Bachelors,13,Never-married,?,White,Female,0,40,US,<=50K
2545,51,Private,364782,Some-college,10,Separated,Adm-clerical,White,Female,0,40,US,<=50K
2546,35,Private,198996,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
2547,18,Private,198996,<=12th,7,Never-married,Other-service,White,Female,0,20,Non-US,<=50K
2548,42,Other,198996,Bachelors,13,Married,Craft-repair,White,Male,0,40,US,<=50K
2549,28,Private,198996,HS-grad,9,Married,Exec-managerial,White,Male,0,60,Non-US,>50K
2550,40,Government,198996,HS-grad,9,Divorced,Machine-op-inspct,White,Male,0,40,US,<=50K
2551,49,Private,198996,HS-grad,9,Divorced,Sales,White,Male,0,40,US,<=50K
2552,25,Private,198996,Bachelors,13,Never-married,Prof-specialty,White,Female,0,50,US,<=50K
2553,27,Other,364782,Bachelors,13,Never-married,?,White,Female,0,40,US,<=50K
2554,29,Private,364782,Bachelors,13,Divorced,Adm-clerical,Black,Female,0,40,US,<=50K
2555,25,Private,198996,HS-grad,9,Married,Farming-fishing,White,Male,0,40,US,<=50K
2556,31,Government,364782,HS-grad,9,Divorced,Exec-managerial,White,Female,0,40,US,<=50K
2557,59,Private,364782,Bachelors,13,Married,Exec-managerial,White,Male,0,50,US,>50K
2558,31,Other,364782,<=12th,4,Never-married,Sales,White,Female,0,45,US,<=50K
2559,43,Private,364782,Assoc-acdm,12,Married,Exec-managerial,White,Male,0,50,US,>50K
2560,28,Private,364782,Some-college,10,Married,Other-service,White,Male,0,40,US,<=50K
2561,35,Private,364782,<=12th,6,Never-married,Other-service,White,Female,0,30,US,<=50K
2562,41,Private,198996,HS-grad,9,Married,Craft-repair,Amer-Indian-Eskimo,Male,0,40,US,<=50K
2563,29,Private,364782,<=12th,6,Separated,Other-service,White,Female,0,20,US,<=50K
2564,26,Private,198996,HS-grad,9,Never-married,Transport-moving,White,Male,0,40,US,<=50K
2565,41,Other,198996,Bachelors,13,Married,Prof-specialty,White,Male,0,50,US,>50K
2566,24,Private,364782,HS-grad,9,Never-married,Handlers-cleaners,White,Female,0,40,US,<=50K
2567,45,Private,364782,HS-grad,9,Divorced,Other-service,Black,Female,0,60,US,<=50K
2568,40,Private,198996,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
2569,34,Private,198996,HS-grad,9,Divorced,Craft-repair,White,Male,0,40,US,<=50K
2570,29,Private,198996,Assoc-voc,11,Divorced,Machine-op-inspct,White,Female,0,40,US,<=50K
2571,42,Private,198996,Doctorate,16,Married,Prof-specialty,White,Male,0,50,US,>50K
2572,49,Other,364782,<=12th,4,Married,Farming-fishing,White,Male,0,15,US,<=50K
2573,40,Private,198996,Some-college,10,Married,Adm-clerical,Black,Male,0,40,US,<=50K
2574,35,Private,198996,Prof-school,15,Married,Prof-specialty,White,Male,0,40,Non-US,>50K
2575,26,Private,364782,HS-grad,9,Never-married,Craft-repair,White,Male,0,40,US,<=50K
2576,27,Private,364782,HS-grad,9,Never-married,Other-service,White,Male,0,30,US,<=50K
2577,28,Private,364782,Bachelors,13,Never-married,Craft-repair,White,Male,0,40,US,<=50K
2578,37,Government,364782,Masters,14,Never-married,Prof-specialty,Black,Female,0,35,US,<=50K
2579,33,Private,198996,<=12th,2,Married,Craft-repair,White,Male,0,40,Non-US,<=50K
2580,44,Private,198996,HS-grad,9,Divorced,Craft-repair,White,Male,0,50,US,>50K
2581,18,Private,364782,Some-college,10,Never-married,Handlers-cleaners,White,Female,0,30,US,<=50K
2582,32,Private,364782,Some-college,10,Married,Adm-clerical,White,Male,0,40,US,<=50K
2583,41,Private,364782,HS-grad,9,Never-married,Other-service,White,Female,0,50,US,<=50K
2584,45,Private,364782,Assoc-acdm,12,Never-married,Tech-support,White,Male,0,40,US,<=50K
2585,35,Other,198996,HS-grad,9,Married,Protective-serv,White,Male,0,40,Non-US,>50K
2586,39,Private,364782,Assoc-voc,11,Divorced,Adm-clerical,White,Female,0,50,US,<=50K
2587,43,Private,364782,HS-grad,9,Widowed,Adm-clerical,White,Female,0,40,US,<=50K
2588,25,Government,198996,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
2589,35,Private,198996,Some-college,10,Married,Sales,White,Male,0,40,Non-US,<=50K
2590,49,Other,364782,Some-college,10,Divorced,Transport-moving,White,Male,0,40,US,<=50K
2591,18,Private,364782,Some-college,10,Never-married,Craft-repair,White,Male,0,40,US,<=50K
2592,44,Private,198996,Some-college,10,Married,Craft-repair,White,Male,0,40,US,<=50K
2593,43,Private,198996,Some-college,10,Never-married,Prof-specialty,Black,Female,0,40,US,<=50K
2594,48,Private,364782,Assoc-acdm,12,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
2595,39,Private,364782,HS-grad,9,Never-married,Handlers-cleaners,Black,Male,0,40,US,<=50K
2596,22,Private,364782,Bachelors,13,Married,Exec-managerial,White,Male,0,45,US,>50K
2597,20,Government,198996,Masters,14,Married,Exec-managerial,White,Male,0,50,US,>50K
2598,22,Private,198996,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
2599,27,Other,364782,Some-college,10,Married,Adm-clerical,White,Female,0,30,US,<=50K
2600,18,Other,364782,Some-college,10,Divorced,?,White,Female,0,40,US,<=50K
2601,40,Private,198996,Bachelors,13,Married,Prof-specialty,White,Male,0,40,US,>50K
2602,23,Other,198996,HS-grad,9,Married,Exec-managerial,White,Male,0,40,US,<=50K
2603,51,Private,198996,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
2604,36,Private,364782,Assoc-acdm,12,Married,Tech-support,White,Male,0,40,US,<=50K
2605,37,Other,364782,Bachelors,13,Married,Exec-managerial,White,Female,0,40,US,>50K
2606,26,Private,364782,HS-grad,9,Never-married,Machine-op-inspct,Asian-Pac-Islander,Female,0,20,US,<=50K
2607,42,Government,198996,Masters,14,Married,Prof-specialty,White,Male,0,40,US,<=50K
2608,46,Private,198996,Some-college,10,Married,Prof-specialty,White,Female,0,40,US,>50K
2609,51,Private,198996,Some-college,10,Married,Craft-repair,White,Male,0,40,US,<=50K
2610,47,Other,364782,Some-college,10,Never-married,Other-service,White,Male,0,30,US,<=50K
2611,40,Private,198996,Assoc-voc,11,Never-married,Machine-op-inspct,White,Female,0,40,US,<=50K
2612,49,Private,198996,HS-grad,9,Married,Sales,White,Male,0,35,US,>50K
2613,18,Private,198996,Some-college,10,Never-married,Sales,White,Female,0,15,US,<=50K
2614,25,Other,198996,HS-grad,9,Married,?,White,Male,0,40,US,<=50K
2615,48,Private,198996,Assoc-acdm,12,Divorced,Prof-specialty,White,Female,0,45,US,<=50K
2616,44,Other,198996,Some-college,10,Married,Farming-fishing,White,Male,0,60,US,<=50K
2617,37,Other,198996,Masters,14,Married,Exec-managerial,White,Male,0,50,US,>50K
2618,18,Private,364782,Some-college,10,Married,Adm-clerical,White,Female,0,40,US,<=50K
2619,25,Private,364782,Some-college,10,Never-married,Tech-support,White,Male,0,40,US,<=50K
2620,49,Private,364782,<=12th,7,Never-married,Other-service,White,Male,0,30,US,<=50K
2621,29,Private,364782,Bachelors,13,Never-married,Adm-clerical,White,Male,0,40,US,>50K
2622,23,Other,364782,Some-college,10,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
2623,54,Private,198996,Masters,14,Married,Prof-specialty,White,Male,0,50,US,>50K
2624,18,Private,364782,Some-college,10,Never-married,Farming-fishing,White,Female,0,15,US,<=50K
2625,32,Private,198996,<=12th,5,Divorced,Machine-op-inspct,White,Male,0,40,US,<=50K
2626,35,Private,198996,Some-college,10,Married,Adm-clerical,Asian-Pac-Islander,Female,0,40,Non-US,<=50K
2627,50,Private,364782,Bachelors,13,Married,Protective-serv,White,Male,0,40,US,>50K
2628,42,Government,364782,HS-grad,9,Never-married,Exec-managerial,White,Female,0,40,US,<=50K
2629,18,Private,364782,<=12th,7,Never-married,Other-service,White,Female,0,40,US,<=50K
2630,40,Private,198996,Bachelors,13,Married,Prof-specialty,White,Male,0,40,US,>50K
2631,42,Private,198996,Prof-school,15,Married,Prof-specialty,White,Female,0,40,US,>50K
2632,33,Private,198996,Assoc-voc,11,Married,Prof-specialty,White,Female,0,40,US,<=50K
2633,48,Government,198996,Some-college,10,Married,Transport-moving,White,Male,0,45,US,>50K
2634,34,Other,198996,Bachelors,13,Married,Prof-specialty,White,Male,0,50,US,>50K
2635,43,Private,198996,HS-grad,9,Married,Craft-repair,Asian-Pac-Islander,Male,0,40,US,<=50K
2636,26,Private,198996,HS-grad,9,Never-married,Craft-repair,White,Male,0,40,US,<=50K
2637,33,Other,198996,Bachelors,13,Married,?,Asian-Pac-Islander,Female,0,35,Non-US,<=50K
2638,44,Government,364782,Some-college,10,Divorced,Adm-clerical,White,Male,0,40,US,>50K
2639,39,Private,364782,Bachelors,13,Divorced,Exec-managerial,White,Male,0,40,US,>50K
2640,21,Private,198996,HS-grad,9,Married,Handlers-cleaners,White,Male,0,40,US,<=50K
2641,39,Private,198996,Bachelors,13,Divorced,Sales,Asian-Pac-Islander,Female,0,40,Non-US,<=50K
2642,34,Private,364782,HS-grad,9,Never-married,Sales,Black,Female,0,20,US,<=50K
2643,40,Private,198996,Bachelors,13,Never-married,Prof-specialty,White,Female,0,30,US,<=50K
2644,52,Private,198996,<=12th,4,Married,Protective-serv,White,Male,0,40,US,>50K
2645,43,Private,364782,Assoc-acdm,12,Never-married,Tech-support,White,Female,0,40,US,<=50K
2646,46,Government,364782,Some-college,10,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,40,Non-US,<=50K
2647,37,Other,364782,HS-grad,9,Married,Tech-support,White,Male,0,40,US,<=50K
2648,54,Government,364782,Assoc-acdm,12,Never-married,Protective-serv,White,Male,0,40,US,<=50K
2649,35,Other,198996,Some-college,10,Never-married,Prof-specialty,Asian-Pac-Islander,Female,0,25,Non-US,<=50K
2650,33,Other,198996,HS-grad,9,Married,Protective-serv,White,Male,0,40,US,<=50K
2651,28,Other,198996,<=12th,7,Never-married,Farming-fishing,White,Male,0,15,US,<=50K
2652,26,Private,198996,<=12th,4,Separated,Other-service,White,Male,0,40,Non-US,<=50K
2653,51,Other,364782,Some-college,10,Never-married,Adm-clerical,White,Female,0,35,US,<=50K
2654,55,Private,198996,Some-college,10,Married,Handlers-cleaners,White,Male,0,40,Non-US,>50K
2655,28,Other,198996,Bachelors,13,Married,Exec-managerial,White,Male,0,50,US,>50K
2656,22,Private,364782,HS-grad,9,Never-married,Craft-repair,White,Male,0,40,US,<=50K
2657,24,Private,364782,Bachelors,13,Separated,Exec-managerial,White,Female,0,45,US,<=50K
2658,20,Private,198996,Bachelors,13,Married,Transport-moving,White,Male,0,40,US,>50K
2659,28,Private,198996,HS-grad,9,Married,Handlers-cleaners,White,Male,0,20,US,<=50K
2660,38,Government,198996,Assoc-voc,11,Married,Adm-clerical,White,Male,0,40,US,>50K
2661,40,Other,364782,HS-grad,9,Married,Adm-clerical,Black,Female,0,40,US,>50K
2662,42,Other,364782,Some-college,10,Separated,?,Black,Female,0,35,US,<=50K
2663,18,Private,364782,Some-college,10,Never-married,Sales,White,Female,0,20,US,<=50K
2664,34,Private,364782,<=12th,9,Married,Other-service,White,Female,0,40,Non-US,<=50K
2665,50,Government,364782,Some-college,10,Married,Adm-clerical,White,Female,0,40,US,>50K
2666,24,Government,364782,HS-grad,9,Separated,Exec-managerial,Black,Male,0,40,US,<=50K
2667,26,Private,198996,HS-grad,9,Never-married,Prof-specialty,White,Female,0,45,US,<=50K
2668,27,Private,198996,Bachelors,13,Never-married,Tech-support,Asian-Pac-Islander,Male,0,40,Non-US,<=50K
2669,38,Private,198996,Some-college,10,Married,Exec-managerial,Black,Female,0,55,US,>50K
2670,22,Other,364782,HS-grad,9,Never-married,?,White,Male,0,45,US,<=50K
2671,18,Private,364782,<=12th,7,Widowed,Sales,White,Female,0,40,US,<=50K
2672,21,Private,364782,HS-grad,9,Never-married,Machine-op-inspct,White,Female,0,40,US,<=50K
2673,17,Private,364782,<=12th,6,Never-married,Other-service,White,Male,0,40,Non-US,<=50K
2674,32,Private,198996,Masters,14,Married,Exec-managerial,White,Male,0,45,US,>50K
2675,26,Private,198996,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,>50K
