,Age,Workclass,fnlwgt,Education,Education.Num,Marital.Status,Occupation,Race,Sex,Capital.Gain,Hours.per.week,Country,Salary
6091,36,Private,364782,HS-grad,9,Never-married,Sales,Black,Male,0,40,US,<=50K
6092,39,Private,364782,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
6093,50,Private,198996,<=12th,5,Married,Farming-fishing,White,Male,0,60,US,<=50K
6094,22,Other,198996,Bachelors,13,Married,Exec-managerial,White,Male,0,45,US,>50K
6095,49,Private,198996,HS-grad,9,Married,Prof-specialty,Asian-Pac-Islander,Male,0,40,US,<=50K
6096,21,Private,198996,Some-college,10,Never-married,Sales,White,Male,0,40,US,<=50K
6097,21,Private,364782,<=12th,6,Married,Transport-moving,White,Female,0,40,Non-US,<=50K
6098,25,Other,198996,Masters,14,Never-married,Prof-specialty,White,Female,0,40,US,<=50K
6099,59,Other,364782,<=12th,6,Married,Craft-repair,White,Male,0,40,US,>50K
6100,35,Private,364782,Bachelors,13,Married,Adm-clerical,Black,Male,0,40,US,>50K
6101,47,Private,364782,Some-college,10,Separated,Other-service,White,Female,0,40,US,<=50K
6102,24,Private,364782,HS-grad,9,Never-married,Other-service,White,Female,0,30,US,<=50K
6103,29,Other,198996,Prof-school,15,Divorced,Prof-specialty,White,Female,0,40,US,>50K
6104,42,Other,198996,Masters,14,Never-married,Prof-specialty,White,Male,0,40,US,>50K
6105,25,Private,198996,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,15,US,<=50K
6106,33,Other,198996,HS-grad,9,Married,Exec-managerial,White,Male,0,60,US,>50K
6107,19,Private,364782,Bachelors,13,Divorced,Prof-specialty,White,Female,0,40,US,<=50K
6108,35,Other,198996,Prof-school,15,Married,Exec-managerial,White,Male,0,50,US,>50K
6109,18,Private,364782,Some-college,10,Never-married,Exec-managerial,Black,Female,0,45,US,<=50K
6110,21,Private,364782,<=12th,7,Never-married,?,White,Female,0,25,US,<=50K
6111,49,Private,198996,<=12th,5,Married,Handlers-cleaners,White,Male,0,40,US,<=50K
6112,31,Private,364782,Bachelors,13,Separated,Handlers-cleaners,White,Male,0,40,US,<=50K
6113,18,Private,198996,<=12th,7,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
6114,26,Private,364782,HS-grad,9,Never-married,Handlers-cleaners,White,Female,0,15,US,<=50K
6115,29,Private,364782,Bachelors,13,Never-married,Tech-support,White,Male,0,40,US,<=50K
6116,43,Private,364782,Some-college,10,Divorced,Other-service,White,Female,0,40,US,<=50K
6117,25,Private,198996,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
6118,20,Other,364782,HS-grad,9,Never-married,?,White,Male,0,20,US,<=50K
6119,39,Private,198996,HS-grad,9,Divorced,Machine-op-inspct,White,Female,0,40,US,<=50K
6120,28,Private,198996,Bachelors,13,Married,Sales,White,Male,0,40,US,>50K
6121,39,Private,364782,Some-college,10,Married,Tech-support,White,Male,0,40,US,>50K
6122,41,Private,364782,Assoc-acdm,12,Married,Adm-clerical,Black,Male,0,40,US,<=50K
6123,51,Private,198996,Some-college,10,Never-married,Prof-specialty,White,Female,0,20,Non-US,<=50K
6124,18,Private,364782,HS-grad,9,Never-married,Adm-clerical,Black,Female,0,35,US,<=50K
6125,35,Private,198996,<=12th,7,Married,Prof-specialty,Asian-Pac-Islander,Male,0,50,Non-US,<=50K
6126,43,Private,364782,Some-college,10,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
6127,27,Private,198996,Some-college,10,Never-married,Sales,White,Female,0,45,US,<=50K
6128,31,Private,364782,HS-grad,9,Divorced,Craft-repair,White,Male,0,40,US,<=50K
6129,23,Other,364782,Some-college,10,Never-married,Protective-serv,Black,Male,0,35,US,<=50K
6130,34,Private,364782,Some-college,10,Divorced,Machine-op-inspct,White,Male,0,40,US,<=50K
6131,42,Other,198996,Doctorate,16,Married,Prof-specialty,White,Female,0,60,Non-US,<=50K
6132,25,Private,198996,HS-grad,9,Widowed,Machine-op-inspct,White,Male,0,20,US,<=50K
6133,40,Private,198996,Some-college,10,Married,Adm-clerical,Black,Female,0,40,US,<=50K
6134,22,Private,364782,Some-college,10,Separated,Adm-clerical,White,Female,0,35,US,<=50K
6135,30,Private,198996,HS-grad,9,Married,Transport-moving,White,Male,0,40,US,<=50K
6136,45,Private,198996,<=12th,5,Married,Craft-repair,White,Male,0,40,US,<=50K
6137,18,Private,198996,<=12th,3,Married,Other-service,White,Male,0,40,US,<=50K
6138,18,Private,198996,<=12th,7,Married,Other-service,White,Male,0,30,US,<=50K
6139,18,Private,198996,Some-college,10,Never-married,Sales,White,Male,0,45,US,<=50K
6140,37,Private,364782,Assoc-voc,11,Married,Tech-support,White,Male,0,40,US,>50K
6141,25,Private,198996,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,45,US,<=50K
6142,33,Private,198996,Assoc-voc,11,Married,Prof-specialty,White,Male,0,50,US,>50K
6143,32,Private,364782,HS-grad,9,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
6144,43,Private,198996,HS-grad,9,Married,Sales,White,Female,0,40,US,<=50K
6145,18,Private,364782,Some-college,10,Never-married,Other-service,White,Female,0,20,US,<=50K
6146,25,Other,364782,HS-grad,9,Never-married,Farming-fishing,White,Female,0,45,US,<=50K
6147,22,Other,198996,Bachelors,13,Married,Prof-specialty,White,Male,0,40,US,>50K
6148,42,Government,364782,<=12th,3,Never-married,Machine-op-inspct,Black,Female,0,20,US,<=50K
6149,23,Other,198996,HS-grad,9,Never-married,Sales,White,Male,0,50,US,<=50K
6150,29,Private,198996,HS-grad,9,Divorced,Machine-op-inspct,White,Male,0,40,US,<=50K
6151,31,Private,198996,<=12th,2,Married,Handlers-cleaners,White,Male,0,40,US,<=50K
6152,19,Private,364782,<=12th,3,Divorced,Transport-moving,White,Female,0,20,Non-US,<=50K
6153,49,Private,364782,Some-college,10,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
6154,42,Other,364782,<=12th,5,Married,Tech-support,White,Male,0,40,US,<=50K
6155,39,Private,364782,HS-grad,9,Divorced,Machine-op-inspct,White,Male,0,40,Non-US,<=50K
6156,24,Private,198996,Bachelors,13,Married,Sales,White,Male,0,40,US,>50K
6157,43,Private,198996,<=12th,15,Married,Other-service,Asian-Pac-Islander,Male,0,40,Non-US,<=50K
6158,21,Private,364782,Some-college,10,Married,Sales,White,Male,0,45,US,<=50K
6159,42,Government,364782,Some-college,10,Married,Adm-clerical,Black,Female,0,40,US,<=50K
6160,29,Government,198996,Bachelors,13,Married,Prof-specialty,Other,Female,0,40,US,>50K
6161,39,Private,364782,Some-college,10,Married,Tech-support,Black,Male,0,40,US,<=50K
6162,34,Private,364782,Some-college,10,Never-married,Sales,White,Female,0,40,US,<=50K
6163,34,Private,364782,Some-college,10,Married,Tech-support,White,Male,0,40,US,<=50K
6164,24,Private,364782,HS-grad,9,Never-married,Other-service,White,Female,0,50,US,<=50K
6165,25,Other,198996,Doctorate,16,Married,Prof-specialty,White,Male,0,50,Non-US,>50K
6166,44,Private,198996,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,>50K
6167,44,Private,198996,Some-college,10,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
6168,54,Government,364782,Some-college,10,Never-married,Exec-managerial,White,Male,0,40,US,<=50K
6169,41,Private,364782,Some-college,10,Married,Tech-support,White,Male,0,40,US,<=50K
6170,39,Private,364782,HS-grad,9,Married,Exec-managerial,White,Male,0,35,US,<=50K
6171,34,Other,364782,Assoc-voc,11,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
6172,39,Private,364782,Some-college,10,Married,Adm-clerical,White,Female,0,40,US,<=50K
6173,33,Private,198996,Bachelors,13,Married,Sales,White,Male,0,45,US,>50K
6174,46,Private,364782,<=12th,7,Never-married,Sales,White,Female,0,25,Non-US,<=50K
6175,22,Private,198996,HS-grad,9,Married,Other-service,White,Male,0,40,US,<=50K
6176,51,Private,364782,<=12th,6,Separated,Other-service,White,Female,0,40,Non-US,<=50K
6177,18,Other,364782,<=12th,7,Never-married,?,White,Male,0,20,US,<=50K
6178,48,Private,198996,Prof-school,15,Never-married,Prof-specialty,White,Male,0,40,US,<=50K
6179,49,Private,364782,Some-college,10,Married,Exec-managerial,White,Female,0,25,US,<=50K
6180,38,Government,198996,Masters,14,Married,Prof-specialty,White,Female,0,40,US,>50K
6181,47,Private,198996,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
6182,51,Private,198996,Some-college,10,Married,Sales,White,Male,0,50,US,>50K
6183,39,Private,198996,HS-grad,9,Married,Exec-managerial,White,Male,0,40,US,>50K
6184,46,Private,198996,Some-college,10,Married,Sales,Asian-Pac-Islander,Female,0,20,US,<=50K
6185,31,Private,198996,HS-grad,9,Married,Tech-support,Black,Male,0,40,US,<=50K
6186,26,Private,364782,HS-grad,9,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
6187,23,Private,364782,Bachelors,13,Never-married,Adm-clerical,White,Male,0,40,US,<=50K
6188,43,Private,198996,HS-grad,9,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
6189,39,Private,198996,HS-grad,9,Widowed,Other-service,White,Male,0,55,US,<=50K
6190,20,Private,198996,Masters,14,Married,Tech-support,White,Male,0,40,US,>50K
6191,33,Private,198996,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
6192,22,Private,198996,<=12th,3,Never-married,Other-service,White,Male,0,40,Non-US,<=50K
6193,36,Other,364782,Some-college,10,Married,Sales,White,Male,0,45,US,<=50K
6194,22,Other,198996,HS-grad,9,Never-married,Sales,White,Male,0,40,Non-US,<=50K
6195,23,Other,364782,HS-grad,9,Widowed,Other-service,White,Female,0,30,US,<=50K
6196,39,Private,198996,<=12th,5,Divorced,Craft-repair,White,Female,0,40,US,>50K
6197,25,Private,364782,HS-grad,9,Never-married,Tech-support,White,Male,0,40,US,<=50K
6198,18,Private,364782,HS-grad,9,Never-married,Sales,White,Male,0,40,US,<=50K
6199,40,Private,198996,Bachelors,13,Married,Prof-specialty,White,Female,0,45,US,<=50K
6200,44,Private,198996,Bachelors,13,Married,Sales,White,Male,0,45,US,<=50K
6201,22,Private,198996,HS-grad,9,Married,Farming-fishing,White,Male,0,40,US,<=50K
6202,34,Private,198996,Doctorate,16,Married,Prof-specialty,Black,Male,0,50,US,>50K
6203,53,Private,364782,Some-college,10,Divorced,Exec-managerial,White,Female,0,60,US,<=50K
6204,42,Private,364782,Some-college,10,Never-married,Adm-clerical,White,Female,0,35,US,<=50K
6205,33,Private,364782,Some-college,10,Never-married,Exec-managerial,White,Female,0,50,Non-US,<=50K
6206,40,Other,364782,Some-college,10,Never-married,Craft-repair,White,Male,0,40,US,<=50K
6207,29,Private,364782,Assoc-voc,11,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
6208,20,Private,198996,Bachelors,13,Married,Sales,White,Female,0,50,US,>50K
6209,41,Private,198996,HS-grad,9,Divorced,Transport-moving,White,Male,0,40,US,<=50K
6210,18,Private,364782,<=12th,5,Separated,Other-service,Black,Female,0,30,US,<=50K
6211,18,Other,198996,<=12th,5,Never-married,Farming-fishing,White,Male,0,60,US,<=50K
6212,23,Private,364782,Bachelors,13,Never-married,Exec-managerial,White,Male,0,45,US,>50K
6213,60,Other,364782,HS-grad,9,Widowed,Other-service,White,Female,0,45,US,<=50K
6214,34,Private,364782,HS-grad,9,Widowed,Exec-managerial,White,Female,0,50,US,>50K
6215,26,Private,364782,Some-college,10,Never-married,Other-service,Asian-Pac-Islander,Male,0,25,Non-US,<=50K
6216,18,Private,364782,Some-college,10,Never-married,Other-service,White,Female,0,40,US,<=50K
6217,41,Private,198996,HS-grad,9,Married,Other-service,White,Male,0,25,Non-US,<=50K
6218,48,Private,293690,Masters,14,Widowed,Prof-specialty,White,Female,0,40,US,<=50K
6219,46,Private,198996,HS-grad,9,Divorced,Craft-repair,White,Male,0,40,Non-US,<=50K
6220,46,Private,364782,Masters,14,Divorced,Sales,White,Female,0,20,Non-US,<=50K
6221,26,Private,364782,Some-college,10,Married,Adm-clerical,White,Male,0,40,US,<=50K
6222,43,Private,364782,Bachelors,13,Married,Exec-managerial,White,Male,0,60,US,>50K
6223,27,Other,364782,Some-college,10,Never-married,?,White,Female,0,30,US,<=50K
6224,20,Private,364782,Bachelors,13,Never-married,Transport-moving,White,Male,0,40,Non-US,<=50K
6225,39,Private,364782,Assoc-voc,11,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
6226,29,Private,198996,<=12th,8,Never-married,Sales,White,Female,0,40,US,<=50K
6227,23,Other,198996,Some-college,10,Married,?,White,Male,0,40,Non-US,<=50K
6228,49,Private,198996,Bachelors,13,Married,Prof-specialty,White,Female,0,45,US,>50K
6229,44,Private,198996,<=12th,5,Married,Handlers-cleaners,White,Male,0,40,US,<=50K
6230,51,Private,198996,HS-grad,9,Divorced,Craft-repair,White,Male,0,40,US,<=50K
6231,39,Private,364782,Some-college,10,Widowed,Exec-managerial,White,Female,0,50,US,>50K
6232,41,Private,364782,HS-grad,9,Separated,Priv-house-serv,White,Male,0,40,US,<=50K
6233,36,Other,364782,Bachelors,13,Married,Protective-serv,White,Male,0,40,US,>50K
6234,42,Other,198996,Some-college,10,Married,Prof-specialty,White,Male,0,45,US,>50K
6235,50,Private,198996,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,>50K
6236,30,Other,198996,Bachelors,13,Married,Prof-specialty,White,Male,0,45,US,>50K
6237,42,Other,198996,Doctorate,16,Married,Prof-specialty,White,Female,0,40,US,>50K
6238,18,Other,364782,Some-college,10,Separated,?,Black,Female,0,35,US,<=50K
6239,55,Private,364782,<=12th,5,Never-married,Other-service,White,Female,0,20,US,<=50K
6240,26,Private,198996,HS-grad,9,Never-married,Craft-repair,White,Male,0,40,US,<=50K
6241,54,Government,198996,HS-grad,9,Divorced,Craft-repair,White,Male,0,40,US,<=50K
6242,26,Private,364782,Assoc-acdm,12,Married,Adm-clerical,White,Male,0,40,US,>50K
6243,32,Private,364782,Some-college,10,Never-married,Sales,White,Male,0,40,US,<=50K
6244,29,Private,364782,HS-grad,9,Married,Exec-managerial,White,Female,0,60,US,<=50K
6245,23,Private,198996,Some-college,10,Married,Prof-specialty,White,Male,0,40,US,<=50K
6246,47,Private,364782,Bachelors,13,Married,Adm-clerical,White,Female,0,40,US,<=50K
6247,25,Government,198996,Masters,14,Divorced,Prof-specialty,White,Male,0,40,US,<=50K
6248,18,Other,364782,<=12th,7,Never-married,Other-service,White,Female,0,30,US,<=50K
6249,23,Private,364782,Some-college,10,Never-married,Sales,White,Male,0,20,US,<=50K
6250,39,Private,364782,Bachelors,13,Divorced,Exec-managerial,White,Female,0,40,US,<=50K
6251,33,Private,364782,Bachelors,13,Never-married,Adm-clerical,White,Male,0,20,US,<=50K
6252,18,Private,364782,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,20,US,<=50K
6253,37,Private,198996,HS-grad,9,Separated,Craft-repair,White,Male,0,40,US,>50K
6254,42,Private,364782,Some-college,10,Never-married,Adm-clerical,White,Female,0,30,US,<=50K
6255,51,Other,198996,Bachelors,13,Married,Prof-specialty,White,Male,0,40,US,>50K
6256,25,Private,364782,Some-college,10,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
6257,26,Private,198996,Bachelors,13,Divorced,Craft-repair,Asian-Pac-Islander,Male,0,40,US,>50K
6258,47,Private,198996,<=12th,2,Married,Other-service,White,Female,0,40,US,<=50K
6259,46,Private,364782,<=12th,6,Widowed,Other-service,White,Female,0,20,US,<=50K
6260,42,Private,198996,HS-grad,9,Married,Exec-managerial,White,Male,0,50,Non-US,<=50K
6261,39,Private,198996,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
6262,46,Private,364782,Bachelors,13,Married,Exec-managerial,White,Male,0,50,Non-US,<=50K
6263,21,Private,364782,Prof-school,15,Married,Prof-specialty,White,Male,0,40,US,>50K
6264,51,Other,198996,Some-college,10,Married,Sales,White,Male,0,20,US,<=50K
6265,32,Private,364782,Bachelors,13,Married,Tech-support,White,Male,0,40,US,<=50K
6266,35,Private,198996,Bachelors,13,Married,Prof-specialty,White,Male,0,50,US,>50K
6267,33,Private,198996,HS-grad,9,Married,Machine-op-inspct,White,Male,0,30,US,<=50K
6268,24,Private,198996,Bachelors,13,Married,Exec-managerial,White,Male,0,40,US,<=50K
6269,17,Private,364782,Some-college,10,Separated,Exec-managerial,White,Male,0,40,US,<=50K
6270,38,Private,364782,Assoc-acdm,12,Married,Adm-clerical,White,Female,0,40,US,<=50K
6271,20,Private,198996,Masters,14,Married,Exec-managerial,White,Male,0,50,US,>50K
6272,36,Private,198996,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
6273,46,Private,364782,Some-college,10,Married,Exec-managerial,White,Male,0,40,US,<=50K
6274,33,Private,364782,Bachelors,13,Married,Exec-managerial,White,Female,0,40,US,>50K
6275,42,Government,198996,Masters,14,Married,Prof-specialty,White,Male,0,50,US,>50K
6276,36,Government,198996,HS-grad,9,Married,Tech-support,Black,Male,0,40,US,<=50K
6277,18,Private,364782,Some-college,10,Never-married,Other-service,White,Female,0,30,US,<=50K
6278,33,Private,364782,Some-college,10,Married,Transport-moving,White,Male,0,40,US,>50K
6279,49,Private,198996,HS-grad,9,Married,Sales,White,Male,0,40,US,<=50K
6280,23,Private,364782,Bachelors,13,Never-married,Exec-managerial,White,Male,0,40,US,<=50K
6281,28,Private,198996,Some-college,10,Married,Transport-moving,White,Male,0,40,US,>50K
6282,51,Other,198996,<=12th,6,Married,Farming-fishing,White,Male,0,45,US,<=50K
6283,35,Private,198996,Masters,14,Married,Tech-support,Other,Male,15024,40,US,>50K
6284,32,Private,364782,Bachelors,13,Divorced,Exec-managerial,White,Female,0,40,US,<=50K
6285,41,Private,198996,<=12th,7,Divorced,Transport-moving,White,Male,0,40,US,<=50K
6286,44,Government,364782,Some-college,10,Married,Adm-clerical,White,Male,0,40,US,<=50K
6287,36,Other,198996,Prof-school,15,Never-married,Prof-specialty,White,Female,0,40,US,>50K
6288,35,Private,198996,Bachelors,13,Never-married,Prof-specialty,Black,Male,0,50,US,<=50K
6289,25,Private,364782,HS-grad,9,Married,Tech-support,White,Male,0,40,US,<=50K
6290,43,Private,198996,Some-college,10,Married,Transport-moving,White,Male,0,40,Non-US,<=50K
6291,48,Private,198996,Bachelors,13,Married,Prof-specialty,White,Male,0,40,US,<=50K
6292,54,Government,364782,Masters,14,Never-married,Adm-clerical,White,Female,0,40,US,>50K
6293,21,Other,364782,Some-college,10,Never-married,?,White,Male,0,40,US,<=50K
6294,32,Private,198996,HS-grad,9,Separated,Prof-specialty,White,Female,0,40,US,<=50K
6295,18,Private,364782,<=12th,6,Divorced,Craft-repair,White,Female,0,40,US,<=50K
6296,29,Private,364782,HS-grad,9,Never-married,Other-service,White,Female,0,40,US,<=50K
6297,47,Other,364782,Bachelors,13,Divorced,?,Asian-Pac-Islander,Female,0,45,US,<=50K
6298,17,Private,364782,<=12th,7,Never-married,Craft-repair,White,Male,0,40,US,<=50K
6299,35,Private,364782,Bachelors,13,Never-married,Exec-managerial,White,Male,0,50,US,<=50K
6300,32,Private,198996,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
6301,29,Private,364782,Some-college,10,Never-married,Craft-repair,White,Male,0,40,US,<=50K
6302,47,Private,364782,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,40,US,<=50K
6303,34,Government,198996,Masters,14,Married,Prof-specialty,White,Male,0,50,US,>50K
6304,55,Private,198996,<=12th,7,Married,Handlers-cleaners,White,Male,0,40,US,>50K
6305,42,Private,364782,HS-grad,9,Never-married,Exec-managerial,White,Male,0,40,US,<=50K
6306,37,Government,364782,HS-grad,9,Divorced,Exec-managerial,Black,Female,0,40,US,<=50K
6307,35,Private,198996,Bachelors,13,Married,Exec-managerial,Asian-Pac-Islander,Male,0,50,US,>50K
6308,26,Private,198996,Bachelors,13,Never-married,Exec-managerial,White,Male,0,40,US,<=50K
6309,21,Other,364782,Some-college,10,Never-married,Sales,White,Male,0,15,US,<=50K
6310,18,Private,198996,Some-college,10,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
6311,26,Private,198996,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
6312,34,Private,198996,Doctorate,16,Married,Sales,White,Male,0,50,Non-US,>50K
6313,24,Private,198996,Masters,9,Married,Handlers-cleaners,White,Male,0,40,US,<=50K
6314,39,Private,198996,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
6315,54,Private,364782,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
6316,37,Government,198996,Assoc-voc,11,Married,Prof-specialty,White,Female,0,40,US,>50K
6317,23,Private,364782,Some-college,10,Never-married,Prof-specialty,White,Male,0,40,US,<=50K
6318,31,Private,364782,Assoc-acdm,12,Divorced,Transport-moving,White,Male,0,40,US,<=50K
6319,37,Private,198996,Bachelors,13,Married,Exec-managerial,White,Male,0,40,US,>50K
6320,37,Other,198996,Masters,14,Married,Exec-managerial,White,Male,0,50,US,>50K
6321,44,Other,198996,Some-college,10,Married,Sales,White,Male,0,40,US,>50K
6322,39,Private,293690,Assoc-acdm,12,Divorced,Sales,White,Female,0,40,US,<=50K
6323,44,Other,364782,Some-college,10,Never-married,Sales,White,Female,0,35,US,<=50K
6324,47,Private,364782,<=12th,7,Never-married,Adm-clerical,Black,Female,0,40,US,<=50K
6325,53,Other,198996,Masters,14,Married,?,White,Female,0,45,US,<=50K
6326,43,Private,364782,HS-grad,9,Widowed,Other-service,White,Female,0,45,US,<=50K
6327,33,Other,198996,Bachelors,13,Never-married,Prof-specialty,White,Male,0,45,US,<=50K
6328,46,Private,364782,Some-college,10,Married,Adm-clerical,White,Male,0,40,US,<=50K
6329,26,Private,364782,HS-grad,9,Never-married,Machine-op-inspct,White,Female,0,40,US,<=50K
6330,35,Private,198996,Bachelors,13,Married,Sales,White,Female,0,45,US,>50K
6331,33,Private,198996,HS-grad,9,Married,Sales,White,Male,0,50,US,>50K
6332,27,Private,364782,HS-grad,9,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
6333,44,Other,198996,Some-college,10,Never-married,?,White,Male,0,30,US,<=50K
6334,26,Private,198996,Some-college,10,Never-married,Transport-moving,White,Male,0,25,Non-US,<=50K
6335,22,Private,198996,Bachelors,13,Never-married,Tech-support,White,Male,0,40,US,<=50K
6336,40,Government,364782,Bachelors,13,Never-married,Tech-support,White,Female,0,40,US,<=50K
6337,22,Private,198996,<=12th,7,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
6338,29,Private,364782,Some-college,10,Married,Exec-managerial,White,Male,0,60,US,<=50K
6339,21,Private,364782,Some-college,10,Never-married,Other-service,White,Female,0,30,US,<=50K
6340,48,Private,198996,Doctorate,16,Married,Prof-specialty,White,Male,0,45,US,>50K
6341,49,Government,293690,<=12th,6,Never-married,Transport-moving,Black,Female,0,40,US,<=50K
6342,34,Private,198996,HS-grad,9,Married,Transport-moving,White,Male,0,40,Non-US,<=50K
6343,33,Other,364782,Some-college,10,Never-married,?,Black,Female,0,45,US,<=50K
6344,44,Private,364782,Some-college,10,Married,Sales,White,Male,0,40,US,>50K
6345,55,Other,364782,HS-grad,9,Never-married,Craft-repair,White,Male,0,40,US,<=50K
6346,22,Other,198996,Some-college,10,Never-married,Farming-fishing,White,Male,0,45,US,<=50K
6347,45,Private,198996,Assoc-voc,11,Married,Prof-specialty,Other,Female,0,50,Non-US,>50K
6348,18,Private,198996,<=12th,4,Married,Farming-fishing,White,Male,0,45,US,<=50K
6349,25,Private,198996,Prof-school,15,Married,Prof-specialty,White,Male,0,50,US,>50K
6350,49,Other,198996,HS-grad,9,Married,Farming-fishing,Black,Male,0,45,US,<=50K
6351,26,Private,198996,HS-grad,9,Never-married,Sales,White,Male,0,40,US,<=50K
6352,43,Private,293690,Assoc-voc,11,Married,Adm-clerical,White,Female,0,40,US,<=50K
6353,49,Other,364782,<=12th,6,Married,Craft-repair,White,Male,0,40,US,>50K
6354,56,Private,198996,HS-grad,9,Married,Exec-managerial,White,Male,0,50,US,>50K
6355,43,Private,364782,Some-college,10,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
6356,33,Government,198996,HS-grad,9,Married,Other-service,White,Male,0,40,US,<=50K
6357,38,Private,198996,<=12th,6,Married,Craft-repair,White,Male,0,40,US,<=50K
6358,43,Government,364782,Some-college,10,Separated,Machine-op-inspct,White,Female,0,40,Non-US,<=50K
6359,29,Government,364782,Bachelors,13,Divorced,Prof-specialty,Black,Female,0,40,US,<=50K
6360,17,Private,198996,<=12th,3,Married,Other-service,Asian-Pac-Islander,Male,0,40,Non-US,<=50K
6361,22,Private,364782,Bachelors,13,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
6362,46,Private,364782,Some-college,10,Divorced,Farming-fishing,White,Female,0,45,US,<=50K
6363,46,Private,198996,Bachelors,13,Married,Farming-fishing,Other,Male,0,20,Non-US,<=50K
6364,18,Private,198996,<=12th,3,Separated,Other-service,White,Female,0,40,Non-US,<=50K
6365,29,Private,198996,Bachelors,13,Never-married,Prof-specialty,Black,Female,0,50,US,<=50K
6366,18,Private,364782,<=12th,7,Never-married,Sales,White,Male,0,40,US,<=50K
6367,18,Private,364782,HS-grad,9,Divorced,Exec-managerial,White,Female,0,40,US,<=50K
6368,32,Private,198996,Masters,14,Married,Tech-support,White,Male,0,40,US,<=50K
6369,35,Private,364782,HS-grad,9,Married,Exec-managerial,White,Male,0,40,US,<=50K
6370,32,Private,198996,<=12th,5,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
6371,17,Private,364782,<=12th,6,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
6372,38,Private,198996,Bachelors,13,Married,Prof-specialty,White,Female,0,60,US,>50K
6373,36,Private,198996,HS-grad,9,Never-married,Other-service,Black,Male,0,40,US,<=50K
6374,42,Private,198996,Prof-school,15,Married,Prof-specialty,White,Male,0,60,US,>50K
6375,37,Private,198996,HS-grad,9,Married,Handlers-cleaners,White,Male,0,40,US,<=50K
6376,47,Private,364782,Some-college,10,Married,Exec-managerial,White,Male,0,40,US,>50K
6377,21,Private,198996,HS-grad,9,Married,Handlers-cleaners,White,Male,0,40,US,<=50K
6378,43,Private,364782,HS-grad,9,Never-married,Adm-clerical,White,Male,0,40,US,<=50K
6379,22,Private,198996,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
6380,18,Private,364782,<=12th,6,Never-married,Sales,White,Female,0,20,US,<=50K
6381,29,Government,364782,Some-college,10,Divorced,Tech-support,White,Female,0,40,US,<=50K
6382,51,Private,364782,Assoc-voc,11,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
6383,27,Other,364782,HS-grad,9,Divorced,Exec-managerial,White,Male,0,45,Non-US,<=50K
6384,36,Private,198996,HS-grad,9,Married,Sales,Black,Male,0,40,US,<=50K
6385,26,Private,364782,Bachelors,13,Separated,Other-service,White,Female,0,40,US,<=50K
6386,44,Private,198996,HS-grad,9,Married,Transport-moving,White,Male,0,40,US,<=50K
6387,17,Private,364782,Some-college,10,Divorced,Other-service,White,Female,0,25,US,<=50K
6388,42,Government,364782,HS-grad,9,Married,Exec-managerial,White,Male,0,40,US,<=50K
6389,52,Private,198996,Some-college,10,Married,Prof-specialty,White,Male,0,40,US,>50K
6390,51,Private,198996,Some-college,10,Divorced,Machine-op-inspct,White,Male,0,40,US,<=50K
6391,48,Private,364782,Some-college,10,Married,Other-service,White,Male,0,25,US,>50K
6392,29,Private,364782,<=12th,5,Divorced,Sales,Amer-Indian-Eskimo,Female,0,40,US,<=50K
