,Age,Workclass,fnlwgt,Education,Education.Num,Marital.Status,Occupation,Race,Sex,Capital.Gain,Hours.per.week,Country,Salary
1007,22,Private,274363,<=12th,8,Never-married,Other-service,Black,Male,0,40,US,<=50K
1008,46,Private,213408,Prof-school,15,Married,Prof-specialty,White,Male,0,40,US,>50K
1009,37,Private,191497,HS-grad,9,Never-married,Other-service,White,Female,0,20,US,<=50K
1010,27,Private,191497,HS-grad,9,Divorced,Other-service,White,Female,0,45,US,<=50K
1011,55,Other,213408,<=12th,6,Married,Craft-repair,White,Male,0,30,US,<=50K
1012,37,Private,213408,HS-grad,9,Never-married,Exec-managerial,White,Male,0,40,US,<=50K
1013,41,Private,191497,HS-grad,9,Never-married,Transport-moving,Black,Male,0,40,US,<=50K
1014,39,Private,191497,Bachelors,13,Never-married,Exec-managerial,Black,Female,0,40,US,<=50K
1015,18,Other,191497,Prof-school,11,Separated,Tech-support,White,Female,0,20,US,<=50K
1016,53,Private,213408,Bachelors,13,Married,Sales,White,Male,0,40,US,>50K
1017,84,Other,213408,HS-grad,9,Never-married,Farming-fishing,White,Male,0,8,US,<=50K
1018,37,Private,213408,Bachelors,13,Married,Sales,White,Male,0,50,US,<=50K
1019,18,Private,213408,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
1020,17,Government,274363,<=12th,8,Never-married,Armed-Forces,White,Male,0,40,US,<=50K
1021,20,Private,191497,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,50,US,<=50K
1022,18,Other,191497,Bachelors,13,Never-married,Other-service,White,Female,0,60,US,<=50K
1023,41,Private,213408,Bachelors,13,Divorced,Transport-moving,White,Male,0,50,US,>50K
1024,45,Other,213408,HS-grad,9,Married,Farming-fishing,White,Male,0,40,US,<=50K
1025,61,Other,213408,Bachelors,13,Married,Farming-fishing,White,Male,0,40,Non-US,<=50K
1026,23,Private,213408,Bachelors,13,Never-married,Prof-specialty,White,Male,0,40,US,<=50K
1027,33,Government,213408,Bachelors,13,Married,Adm-clerical,White,Male,0,40,US,<=50K
1028,23,Private,191497,Some-college,10,Never-married,Sales,Black,Female,0,40,US,<=50K
1029,35,Private,213408,<=12th,4,Married,Priv-house-serv,Other,Male,0,40,Non-US,<=50K
1030,53,Private,213408,Bachelors,13,Never-married,Exec-managerial,White,Female,0,40,US,>50K
1031,51,Private,213408,Bachelors,13,Never-married,Adm-clerical,Black,Male,0,40,US,<=50K
1032,47,Private,213408,Bachelors,13,Married,Adm-clerical,White,Male,0,40,US,<=50K
1033,57,Private,213408,HS-grad,9,Married,Farming-fishing,White,Male,0,40,US,<=50K
1034,20,Private,191497,<=12th,8,Never-married,Farming-fishing,White,Female,0,40,Non-US,<=50K
1035,30,Private,191497,Assoc-acdm,12,Divorced,Machine-op-inspct,White,Female,0,45,US,<=50K
1036,36,Private,213408,HS-grad,9,Married,Prof-specialty,White,Male,0,40,US,>50K
1037,43,Other,274363,<=12th,6,Never-married,Priv-house-serv,Asian-Pac-Islander,Male,0,62,Non-US,>50K
1038,24,Private,191497,Some-college,10,Separated,Farming-fishing,Black,Female,0,40,US,<=50K
1039,35,Other,213408,<=12th,4,Married,?,White,Male,0,89,US,<=50K
1040,26,Private,213408,Some-college,10,Married,Craft-repair,White,Male,0,50,US,<=50K
1041,31,Other,213408,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
1042,44,Other,213408,Some-college,10,Married,Exec-managerial,White,Male,0,40,US,>50K
1043,26,Private,213408,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
1044,58,Other,274363,Doctorate,16,Married,Priv-house-serv,White,Male,0,48,US,<=50K
1045,33,Private,213408,<=12th,4,Married,Transport-moving,White,Male,0,40,US,<=50K
1046,48,Private,213408,<=12th,6,Married,Farming-fishing,White,Male,0,40,US,<=50K
1047,29,Other,213408,<=12th,4,Married,Transport-moving,White,Male,0,32,US,<=50K
1048,61,Government,213408,Doctorate,8,Married,Transport-moving,White,Male,0,82,Non-US,<=50K
1049,25,Private,274363,HS-grad,9,Separated,Machine-op-inspct,White,Female,0,40,US,<=50K
1050,25,Private,213408,Assoc-voc,11,Married,Sales,White,Male,0,40,US,>50K
1051,37,Private,213408,HS-grad,9,Married,Craft-repair,White,Male,0,30,US,<=50K
1052,38,Private,213408,HS-grad,9,Never-married,Other-service,White,Female,0,20,US,>50K
1053,24,Private,213408,HS-grad,9,Never-married,Handlers-cleaners,Asian-Pac-Islander,Male,0,40,US,<=50K
1054,18,Private,191497,HS-grad,9,Never-married,Other-service,Black,Male,0,40,US,<=50K
1055,22,Private,213408,HS-grad,9,Married,Sales,White,Male,0,50,US,>50K
1056,20,Other,191497,Some-college,10,Married,Sales,White,Male,0,50,US,<=50K
1057,25,Private,191497,Assoc-voc,11,Never-married,Exec-managerial,White,Male,0,50,US,<=50K
1058,31,Private,213408,Some-college,10,Never-married,Other-service,White,Female,0,40,US,<=50K
1059,20,Private,274363,<=12th,8,Never-married,Transport-moving,White,Male,0,40,Non-US,<=50K
1060,43,Private,213408,Masters,14,Married,Craft-repair,White,Male,0,86,Non-US,>50K
1061,19,Private,191497,Some-college,10,Never-married,Other-service,Black,Female,0,25,US,<=50K
1062,37,Private,191497,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
1063,33,Government,213408,Bachelors,13,Married,Exec-managerial,Black,Female,0,40,US,>50K
1064,31,Private,191497,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
1065,44,Government,191497,Assoc-voc,11,Married,Tech-support,White,Male,0,52,US,>50K
1066,43,Private,191497,Bachelors,13,Never-married,Craft-repair,Asian-Pac-Islander,Male,0,40,Non-US,<=50K
1067,56,Private,213408,HS-grad,9,Married,Craft-repair,White,Male,0,40,Non-US,<=50K
1068,71,Private,213408,HS-grad,9,Married,Adm-clerical,White,Male,0,40,US,>50K
1069,38,Private,213408,HS-grad,9,Married,Craft-repair,White,Male,0,60,US,>50K
1070,33,Private,274363,HS-grad,9,Never-married,Protective-serv,White,Male,0,40,Non-US,<=50K
1071,37,Private,213408,Bachelors,13,Married,Craft-repair,White,Male,0,48,US,>50K
1072,39,Other,274363,<=12th,4,Divorced,Transport-moving,White,Male,0,40,Non-US,<=50K
1073,49,Other,274363,<=12th,5,Divorced,Transport-moving,White,Male,0,40,US,<=50K
1074,50,Private,213408,HS-grad,9,Married,Farming-fishing,White,Male,0,40,US,<=50K
1075,32,Private,213408,Some-college,10,Married,Adm-clerical,White,Male,0,40,US,<=50K
1076,31,Government,191497,Some-college,10,Never-married,Priv-house-serv,Black,Female,0,40,US,<=50K
1077,22,Other,191497,HS-grad,9,Never-married,?,Black,Female,0,38,US,<=50K
1078,48,Private,213408,Bachelors,13,Married,Adm-clerical,White,Male,0,40,US,>50K
1079,33,Private,213408,Some-college,10,Married,Transport-moving,White,Male,0,92,US,>50K
1080,53,Government,191497,Bachelors,13,Married,Prof-specialty,White,Female,0,40,US,<=50K
1081,18,Private,274363,Assoc-voc,11,Never-married,Transport-moving,Black,Male,0,40,US,<=50K
1082,26,Private,191497,HS-grad,9,Divorced,Other-service,White,Female,0,45,US,<=50K
1083,21,Private,191497,HS-grad,9,Never-married,Other-service,White,Female,0,40,US,<=50K
1084,41,Private,213408,<=12th,5,Divorced,Sales,White,Female,0,45,US,<=50K
1085,43,Private,213408,<=12th,8,Never-married,Protective-serv,White,Male,0,40,Non-US,<=50K
1086,48,Other,213408,<=12th,5,Divorced,?,White,Male,0,44,US,<=50K
1087,44,Private,213408,Some-college,10,Married,Exec-managerial,White,Male,0,40,US,<=50K
1088,40,Government,191497,Some-college,10,Married,Craft-repair,White,Male,0,40,US,<=50K
1089,17,Private,213408,HS-grad,9,Never-married,Adm-clerical,White,Male,0,40,US,<=50K
1090,36,Private,213408,HS-grad,9,Married,Craft-repair,White,Female,0,40,Non-US,>50K
1091,17,Government,274363,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
1092,17,Private,213408,<=12th,8,Never-married,Other-service,White,Male,0,40,US,<=50K
1093,20,Private,213408,Some-college,10,Married,Sales,White,Male,0,50,US,<=50K
1094,44,Government,274363,Bachelors,13,Never-married,Exec-managerial,Black,Female,0,40,Non-US,>50K
1095,18,Private,191497,HS-grad,9,Widowed,Other-service,Black,Female,0,38,US,<=50K
1096,33,Private,191497,HS-grad,9,Married,Sales,White,Male,0,50,US,<=50K
1097,20,Private,213408,HS-grad,9,Divorced,Transport-moving,White,Male,0,40,US,<=50K
1098,22,Private,191497,Some-college,10,Never-married,Exec-managerial,Black,Female,0,40,US,<=50K
1099,22,Government,213408,Some-college,10,Married,Exec-managerial,White,Male,0,40,US,<=50K
1100,25,Private,191497,HS-grad,9,Never-married,Adm-clerical,Black,Male,0,40,US,<=50K
1101,27,Private,191497,Bachelors,13,Married,Prof-specialty,White,Female,0,40,US,>50K
1102,36,Government,213408,Masters,14,Married,Prof-specialty,White,Male,0,40,US,<=50K
1103,41,Private,213408,Masters,14,Married,Exec-managerial,White,Male,0,50,US,>50K
1104,39,Private,213408,Bachelors,13,Married,Craft-repair,White,Male,0,40,US,<=50K
1105,22,Private,213408,Some-college,10,Never-married,Exec-managerial,White,Female,0,40,US,<=50K
1106,22,Private,213408,<=12th,2,Never-married,Other-service,White,Female,0,40,US,<=50K
1107,32,Private,213408,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
1108,32,Other,213408,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,50,US,<=50K
1109,37,Other,213408,Some-college,10,Never-married,Exec-managerial,White,Male,0,40,US,<=50K
1110,45,Other,213408,Some-college,10,Married,Farming-fishing,White,Male,0,30,US,<=50K
1111,43,Private,213408,Bachelors,13,Divorced,Other-service,White,Female,0,45,US,<=50K
1112,20,Other,191497,Some-college,10,Never-married,?,White,Female,0,40,US,<=50K
1113,20,Private,191497,Some-college,10,Never-married,Sales,White,Female,0,40,US,<=50K
1114,27,Government,213408,Some-college,10,Never-married,Exec-managerial,White,Male,0,50,US,<=50K
1115,42,Other,213408,HS-grad,9,Married,Sales,White,Male,0,48,US,<=50K
1116,28,Private,191497,Bachelors,13,Never-married,Adm-clerical,White,Female,0,45,US,<=50K
1117,17,Private,213408,HS-grad,9,Never-married,Adm-clerical,White,Male,0,40,US,<=50K
1118,35,Private,213408,<=12th,6,Married,Exec-managerial,White,Male,0,40,US,<=50K
1119,44,Private,213408,Bachelors,13,Divorced,Sales,White,Female,0,40,US,>50K
1120,36,Private,213408,Prof-school,15,Married,Farming-fishing,White,Male,0,50,US,>50K
1121,39,Government,191497,Some-college,10,Never-married,Exec-managerial,White,Female,0,40,US,<=50K
1122,22,Private,191497,Some-college,10,Never-married,Sales,White,Male,0,40,US,<=50K
1123,33,Private,213408,Some-college,10,Married,Sales,White,Male,0,50,US,>50K
1124,33,Private,213408,HS-grad,9,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
1125,21,Private,191497,Some-college,10,Married,Craft-repair,White,Male,0,41,US,<=50K
1126,33,Other,213408,Some-college,10,Married,Protective-serv,White,Male,0,50,US,<=50K
1127,35,Private,213408,HS-grad,9,Married,Sales,White,Male,0,50,US,>50K
1128,26,Other,191497,Bachelors,13,Never-married,Prof-specialty,White,Male,0,40,US,<=50K
1129,34,Private,213408,Some-college,10,Married,Exec-managerial,White,Female,0,40,US,>50K
1130,41,Private,191497,Bachelors,13,Never-married,Prof-specialty,White,Male,0,40,US,<=50K
1131,17,Other,213408,HS-grad,9,Married,Machine-op-inspct,White,Male,0,44,US,>50K
1132,43,Private,191497,Some-college,10,Married,Exec-managerial,White,Male,0,50,US,>50K
1133,22,Other,191497,Some-college,10,Never-married,Exec-managerial,White,Female,0,50,US,<=50K
1134,42,Private,213408,Masters,14,Married,Sales,White,Male,0,50,US,>50K
1135,43,Government,213408,Bachelors,13,Married,Craft-repair,White,Male,0,40,US,>50K
1136,48,Other,191497,Assoc-acdm,12,Never-married,?,White,Female,0,20,US,<=50K
1137,27,Private,191497,HS-grad,9,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
1138,53,Government,213408,Bachelors,13,Married,Exec-managerial,White,Female,0,40,US,>50K
1139,33,Other,213408,HS-grad,9,Married,Tech-support,White,Female,0,48,US,>50K
1140,33,Private,213408,Some-college,10,Married,Adm-clerical,White,Male,0,40,US,<=50K
1141,22,Private,191497,HS-grad,9,Never-married,Other-service,Black,Female,0,40,US,<=50K
1142,37,Other,213408,Prof-school,15,Divorced,Prof-specialty,White,Male,0,48,US,<=50K
1143,58,Other,213408,HS-grad,9,Married,Machine-op-inspct,White,Male,0,50,US,>50K
1144,20,Private,191497,Some-college,10,Never-married,Exec-managerial,Amer-Indian-Eskimo,Female,0,40,US,<=50K
1145,23,Private,274363,<=12th,8,Never-married,Protective-serv,Amer-Indian-Eskimo,Male,0,40,US,<=50K
1146,53,Other,213408,Prof-school,15,Married,Exec-managerial,White,Male,0,50,US,>50K
1147,43,Private,213408,Some-college,10,Married,Adm-clerical,White,Male,0,40,US,<=50K
1148,17,Private,213408,<=12th,6,Never-married,Other-service,White,Male,0,40,US,<=50K
1149,44,Government,191497,Some-college,10,Married,Protective-serv,White,Male,0,40,US,<=50K
1150,37,Other,274363,HS-grad,9,Never-married,?,White,Male,0,40,Non-US,<=50K
1151,33,Other,213408,Some-college,10,Married,Sales,White,Male,0,60,US,>50K
1152,35,Private,213408,HS-grad,9,Married,Craft-repair,White,Male,0,50,US,>50K
1153,25,Private,213408,Some-college,10,Married,Craft-repair,White,Female,0,40,US,<=50K
1154,34,Private,213408,Bachelors,13,Married,Sales,White,Male,0,50,US,>50K
1155,22,Government,191497,Some-college,10,Divorced,Other-service,Black,Female,0,30,US,<=50K
1156,23,Government,191497,HS-grad,9,Widowed,Other-service,White,Male,0,40,US,<=50K
1157,63,Other,191497,HS-grad,9,Never-married,Other-service,White,Female,0,20,US,<=50K
1158,20,Other,191497,Some-college,10,Never-married,Other-service,White,Male,0,50,US,<=50K
1159,17,Other,274363,<=12th,6,Never-married,Transport-moving,Black,Male,0,40,Non-US,<=50K
1160,48,Government,213408,Bachelors,13,Married,Prof-specialty,White,Female,0,40,US,>50K
1161,23,Private,191497,Bachelors,13,Never-married,Other-service,White,Female,0,20,US,<=50K
1162,19,Other,191497,Some-college,10,Widowed,?,White,Female,0,20,US,<=50K
1163,17,Private,213408,<=12th,4,Married,Transport-moving,Asian-Pac-Islander,Male,0,40,Non-US,<=50K
1164,36,Private,213408,Bachelors,13,Married,Sales,White,Female,0,50,US,>50K
1165,47,Other,213408,Bachelors,13,Married,Farming-fishing,White,Male,0,40,US,>50K
1166,38,Private,213408,Assoc-voc,11,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
1167,33,Private,191497,Prof-school,3,Separated,Tech-support,White,Male,0,20,US,<=50K
1168,19,Private,213408,<=12th,3,Divorced,Other-service,White,Male,0,40,US,<=50K
1169,33,Other,191497,HS-grad,9,Never-married,Transport-moving,White,Male,0,40,US,<=50K
1170,51,Private,213408,Bachelors,13,Married,Exec-managerial,White,Male,0,40,US,<=50K
1171,17,Private,213408,<=12th,4,Never-married,Other-service,White,Female,0,45,US,<=50K
1172,32,Private,213408,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
1173,32,Private,213408,HS-grad,9,Married,Farming-fishing,White,Male,0,50,US,<=50K
1174,26,Government,213408,Bachelors,13,Married,Prof-specialty,White,Male,0,40,US,<=50K
1175,69,Other,191497,HS-grad,9,Divorced,Exec-managerial,White,Female,0,40,US,<=50K
1176,51,Government,274363,<=12th,8,Married,Craft-repair,White,Male,0,35,Non-US,>50K
1177,39,Private,274363,<=12th,8,Never-married,Transport-moving,Black,Male,0,40,US,<=50K
1178,18,Private,191497,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,40,Non-US,<=50K
1179,33,Private,213408,HS-grad,9,Married,Machine-op-inspct,White,Female,0,40,US,<=50K
1180,51,Government,213408,<=12th,4,Married,Exec-managerial,Amer-Indian-Eskimo,Male,0,40,US,>50K
1181,39,Private,213408,HS-grad,9,Married,Exec-managerial,White,Male,0,40,Non-US,<=50K
1182,32,Private,213408,<=12th,6,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
1183,22,Private,213408,Some-college,10,Married,Sales,White,Male,0,50,US,<=50K
1184,22,Other,213408,Some-college,10,Never-married,Farming-fishing,White,Male,0,40,US,<=50K
1185,20,Private,191497,Bachelors,13,Never-married,Handlers-cleaners,Asian-Pac-Islander,Male,0,40,Non-US,<=50K
1186,41,Private,213408,Bachelors,13,Married,Machine-op-inspct,White,Male,0,50,US,>50K
1187,35,Private,213408,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
1188,41,Private,213408,Some-college,10,Divorced,Exec-managerial,White,Male,0,40,US,<=50K
1189,48,Other,191497,HS-grad,9,Divorced,Other-service,Black,Female,0,45,US,<=50K
1190,42,Private,213408,Masters,14,Married,Prof-specialty,White,Male,0,50,US,>50K
1191,43,Private,213408,HS-grad,9,Divorced,Craft-repair,White,Male,0,40,US,<=50K
1192,32,Other,213408,Some-college,10,Married,Exec-managerial,White,Male,0,40,US,>50K
1193,33,Private,213408,HS-grad,9,Married,Sales,White,Male,0,40,US,<=50K
1194,61,Other,213408,Bachelors,13,Married,Prof-specialty,White,Male,0,40,US,<=50K
1195,20,Private,191497,HS-grad,9,Never-married,Exec-managerial,White,Male,0,40,US,<=50K
1196,26,Private,191497,Bachelors,13,Divorced,Sales,White,Female,0,40,US,<=50K
1197,26,Private,191497,HS-grad,9,Divorced,Sales,Black,Female,0,40,US,<=50K
1198,41,Private,191497,HS-grad,9,Divorced,Adm-clerical,Black,Female,0,40,US,<=50K
1199,43,Government,191497,HS-grad,9,Widowed,Other-service,Black,Female,0,38,US,<=50K
1200,18,Private,213408,HS-grad,9,Married,Transport-moving,White,Male,0,40,US,<=50K
1201,23,Private,213408,HS-grad,9,Married,Adm-clerical,White,Male,0,40,US,<=50K
1202,39,Private,213408,Some-college,10,Never-married,Exec-managerial,White,Female,0,40,Non-US,<=50K
1203,29,Private,213408,HS-grad,9,Married,Craft-repair,White,Male,0,40,Non-US,<=50K
1204,22,Private,191497,HS-grad,9,Never-married,Other-service,Black,Female,0,40,US,<=50K
1205,32,Private,213408,HS-grad,9,Married,Exec-managerial,White,Male,0,40,US,<=50K
1206,27,Other,213408,Doctorate,16,Divorced,Tech-support,White,Male,0,60,US,<=50K
1207,51,Other,213408,<=12th,6,Married,Farming-fishing,White,Male,0,85,US,>50K
1208,17,Private,213408,<=12th,8,Never-married,Protective-serv,White,Male,0,40,US,<=50K
1209,43,Private,213408,<=12th,6,Married,Adm-clerical,White,Male,0,40,US,>50K
1210,33,Government,191497,Some-college,10,Married,Exec-managerial,White,Female,0,40,US,<=50K
1211,44,Government,213408,<=12th,4,Married,Protective-serv,White,Male,0,40,Non-US,>50K
1212,43,Government,274363,Assoc-acdm,12,Never-married,Other-service,White,Female,0,45,US,<=50K
1213,17,Private,213408,<=12th,6,Married,Other-service,White,Male,0,40,US,<=50K
1214,27,Other,213408,Some-college,10,Married,Sales,White,Female,0,50,US,>50K
1215,22,Government,191497,Some-college,10,Divorced,Other-service,White,Female,0,40,US,<=50K
1216,29,Government,213408,<=12th,4,Married,Craft-repair,White,Male,0,35,Non-US,<=50K
1217,58,Other,191497,HS-grad,9,Married,Farming-fishing,White,Male,0,40,US,<=50K
1218,39,Private,213408,<=12th,4,Married,Transport-moving,White,Male,0,40,US,<=50K
1219,22,Private,213408,Some-college,10,Never-married,Exec-managerial,White,Male,0,50,US,<=50K
1220,44,Private,191497,HS-grad,9,Married,Craft-repair,White,Male,0,30,US,>50K
1221,18,Other,274363,<=12th,4,Never-married,Protective-serv,Amer-Indian-Eskimo,Female,0,90,US,<=50K
1222,20,Private,213408,Some-college,10,Married,Sales,White,Male,0,50,US,<=50K
1223,39,Private,213408,Some-college,10,Married,Exec-managerial,White,Male,0,40,US,>50K
1224,44,Government,213408,Bachelors,14,Married,Prof-specialty,Amer-Indian-Eskimo,Male,0,40,US,>50K
1225,23,Private,191497,<=12th,7,Never-married,Adm-clerical,Black,Female,0,40,US,<=50K
1226,44,Private,213408,Some-college,10,Married,Protective-serv,White,Male,0,40,US,<=50K
1227,32,Private,213408,HS-grad,9,Married,Farming-fishing,White,Male,0,40,US,<=50K
1228,50,Other,213408,Some-college,10,Married,Sales,White,Male,0,40,US,>50K
1229,49,Other,213408,Some-college,10,Married,Sales,White,Male,0,50,US,<=50K
1230,51,Private,213408,Bachelors,13,Married,Craft-repair,White,Male,0,50,US,>50K
1231,44,Private,213408,HS-grad,9,Divorced,Machine-op-inspct,White,Female,27828,45,Non-US,<=50K
1232,36,Private,213408,Bachelors,13,Never-married,Sales,White,Male,0,40,US,>50K
1233,19,Private,191497,Some-college,10,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
1234,30,Private,213408,Assoc-voc,11,Married,Tech-support,White,Male,0,25,US,>50K
1235,23,Private,191497,HS-grad,9,Never-married,Other-service,Black,Male,0,40,US,<=50K
1236,54,Other,213408,HS-grad,9,Married,Farming-fishing,White,Male,0,40,US,<=50K
1237,22,Other,191497,HS-grad,9,Divorced,Exec-managerial,White,Female,0,45,US,<=50K
1238,33,Private,213408,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
1239,32,Private,213408,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
1240,60,Other,191497,Some-college,10,Widowed,?,White,Female,0,40,US,<=50K
1241,18,Private,213408,<=12th,5,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
1242,39,Private,191497,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,50,US,<=50K
1243,35,Private,213408,<=12th,3,Married,Transport-moving,White,Male,0,40,Non-US,<=50K
1244,44,Private,213408,Assoc-voc,11,Divorced,Machine-op-inspct,White,Male,0,40,US,<=50K
1245,32,Private,213408,HS-grad,9,Married,Sales,White,Male,0,40,US,<=50K
1246,17,Private,213408,<=12th,6,Never-married,Transport-moving,White,Male,0,40,Non-US,<=50K
1247,27,Other,191497,HS-grad,9,Divorced,Other-service,Black,Female,0,40,US,<=50K
1248,42,Private,213408,Masters,14,Married,Adm-clerical,White,Female,0,30,US,>50K
1249,27,Private,213408,Some-college,10,Married,Adm-clerical,White,Male,0,50,US,>50K
1250,27,Private,191497,Some-college,10,Divorced,Sales,White,Female,0,40,US,<=50K
1251,43,Private,191497,Bachelors,13,Married,Adm-clerical,White,Male,0,40,US,>50K
1252,26,Private,213408,HS-grad,9,Never-married,Other-service,White,Female,0,45,Non-US,<=50K
1253,26,Private,191497,Bachelors,13,Never-married,Sales,White,Male,0,40,US,<=50K
1254,26,Private,213408,Bachelors,13,Married,Other-service,White,Female,0,40,Non-US,<=50K
1255,39,Other,274363,<=12th,5,Never-married,Farming-fishing,White,Male,2290,67,US,<=50K
1256,44,Private,213408,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,40,US,<=50K
1257,27,Private,213408,HS-grad,9,Married,Craft-repair,White,Male,0,50,US,<=50K
1258,44,Private,191497,HS-grad,9,Separated,Adm-clerical,White,Female,0,40,US,<=50K
1259,32,Private,213408,Some-college,10,Divorced,Other-service,White,Female,0,40,US,<=50K
1260,20,Private,191497,HS-grad,9,Never-married,Prof-specialty,White,Male,0,40,US,<=50K
1261,47,Other,213408,Bachelors,13,Married,Exec-managerial,White,Male,0,40,Non-US,>50K
1262,28,Private,213408,<=12th,3,Married,Other-service,White,Male,0,40,Non-US,<=50K
1263,26,Government,191497,Bachelors,13,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
1264,33,Private,213408,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
1265,17,Private,213408,<=12th,8,Never-married,Other-service,White,Male,0,40,Non-US,<=50K
1266,23,Private,191497,HS-grad,9,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
1267,32,Private,191497,Assoc-acdm,10,Separated,Sales,White,Male,0,45,US,<=50K
1268,27,Other,213408,<=12th,6,Never-married,?,White,Male,0,33,US,<=50K
1269,31,Other,191497,Assoc-acdm,12,Divorced,Transport-moving,White,Male,0,45,US,<=50K
1270,23,Private,213408,Bachelors,13,Never-married,Other-service,White,Female,0,40,US,<=50K
1271,20,Private,191497,Some-college,10,Separated,Sales,White,Male,0,20,US,<=50K
1272,47,Private,213408,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
1273,30,Private,213408,Some-college,10,Never-married,Transport-moving,White,Male,0,40,US,<=50K
1274,21,Private,191497,Some-college,10,Never-married,Adm-clerical,White,Female,0,60,US,<=50K
1275,26,Private,213408,Bachelors,13,Married,Sales,White,Female,0,45,US,>50K
1276,34,Private,213408,HS-grad,9,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
1277,49,Private,191497,Bachelors,13,Never-married,Sales,White,Female,0,40,US,<=50K
1278,22,Private,191497,HS-grad,9,Never-married,Other-service,Black,Female,0,40,US,<=50K
1279,17,Government,191497,Some-college,10,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
1280,25,Private,213408,HS-grad,9,Married,Craft-repair,White,Male,0,40,Non-US,<=50K
1281,43,Private,213408,HS-grad,9,Never-married,Other-service,White,Male,0,40,US,<=50K
1282,51,Private,213408,HS-grad,9,Married,Farming-fishing,White,Female,0,40,Non-US,<=50K
1283,41,Other,191497,Bachelors,13,Never-married,Prof-specialty,Black,Female,0,40,US,<=50K
1284,51,Private,213408,HS-grad,9,Never-married,Other-service,White,Male,0,40,US,<=50K
1285,51,Private,213408,Some-college,10,Married,Exec-managerial,White,Male,0,55,US,>50K
1286,36,Private,191497,Assoc-voc,11,Married,Machine-op-inspct,White,Male,0,35,US,<=50K
1287,41,Private,213408,Bachelors,13,Married,Sales,White,Male,0,40,US,>50K
1288,27,Private,213408,Some-college,10,Married,Exec-managerial,White,Male,0,40,US,<=50K
1289,21,Private,274363,Some-college,10,Never-married,Exec-managerial,White,Male,0,40,US,<=50K
1290,42,Private,213408,Bachelors,13,Married,Adm-clerical,White,Male,0,40,US,<=50K
1291,17,Private,213408,<=12th,8,Never-married,Transport-moving,White,Male,0,40,Non-US,<=50K
1292,28,Private,191497,Bachelors,13,Married,Machine-op-inspct,Asian-Pac-Islander,Male,0,40,Non-US,<=50K
1293,18,Private,191497,HS-grad,9,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
1294,37,Private,213408,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
1295,30,Private,191497,HS-grad,9,Separated,Sales,White,Male,0,20,US,<=50K
1296,44,Private,213408,Some-college,10,Married,Craft-repair,White,Male,0,40,US,>50K
1297,18,Other,213408,HS-grad,9,Married,Transport-moving,White,Male,0,48,US,>50K
1298,26,Private,191497,Masters,14,Never-married,?,White,Female,0,74,US,<=50K
1299,51,Other,213408,<=12th,6,Never-married,Craft-repair,White,Male,0,40,US,<=50K
1300,22,Government,213408,Some-college,10,Never-married,Adm-clerical,White,Male,0,40,US,<=50K
1301,33,Private,213408,Some-college,10,Married,Sales,White,Male,0,40,US,>50K
1302,55,Private,213408,Bachelors,13,Married,Sales,White,Male,0,50,US,>50K
1303,51,Government,191497,Masters,14,Married,Exec-managerial,White,Female,0,62,US,>50K
1304,19,Private,191497,HS-grad,9,Never-married,Exec-managerial,White,Female,0,40,US,<=50K
1305,20,Private,191497,Some-college,10,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
1306,55,Private,213408,Masters,14,Married,?,White,Male,0,30,US,<=50K
1307,25,Private,213408,Some-college,10,Married,Craft-repair,White,Male,0,30,US,<=50K
1308,84,Other,191497,HS-grad,9,Never-married,Other-service,Black,Female,0,8,US,<=50K
